,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),Total time (s),RUL
51,53,2179.81,806.375,4.036,3.388,4992.25,5958.25,9201.03,11385.93,1061
52,54,2177.94,806.375,4.036,3.389,4985.375,5951.31,9223.69,11406.75,1060
53,55,2176.88,804,4.036,3.389,4978.312,5944.31,9233,11414.88,1059
54,56,2175.31,801.563,4.036,3.389,4978.312,5937.38,9247.25,11427.56,1058
55,57,2173.75,801.562,4.036,3.39,4971.313,5937.31,9227.12,11405.94,1057
56,58,2171.19,799.187,4.036,3.39,4971.312,5930.38,9216.44,11392.69,1056
57,59,2172.69,799.187,4.019,3.629,4942.313,5908,9240.44,54617.06,1055
58,60,204684.61,-397645.908,4.272,3.179,75179.998,87266.47,87266.47,219235.75,1054
59,61,2174.75,792,4,3.397,5242.752,6200.35,9688.9,11888.51,1053
60,62,2172.67,798,4,3.408,4990.785,5948.39,9318.59,11508.22,1052
61,63,2170.08,795.6,4,3.393,4983.552,5948.35,9323.71,11508.45,1051
62,64,2167.27,795.6,4,3.394,4976.383,5912.35,9292.77,11474.59,1050
63,65,2164.12,796,4,3.394,4969.054,5912.25,9266.43,11445.25,1049
64,66,2161.25,796,4,3.395,4958.32,5912.32,9262.72,11438.63,1048
65,67,2158.69,792,4,3.397,4952.321,5912.32,9296.32,11469.82,1047
66,68,2155.97,792,4,3.397,4940.383,5876.38,9260.96,11431.55,1046
67,69,2152.86,788,4.001,3.398,4933.12,5876.32,9249.95,11417.47,1045
68,70,2150.56,788,4.001,3.399,4925.921,5876.32,9218.21,11383.49,1044
69,71,2148.19,786,4.001,3.4,4918.783,5876.38,9237.31,11400.28,1043
70,72,2146.27,784,4.001,3.4,4910.32,5840.32,9230.18,11391.14,1042
71,73,2143.45,780,4.001,3.4,4904.36,5840.36,9217.25,11375.36,1041
72,74,2141.06,782.4,4.001,3.402,4892.344,5840.34,9207.92,11363.72,1040
73,75,2137.95,777,4.001,3.402,4886.359,5840.36,9172.06,11324.71,1039
74,76,2136.06,775,4.001,3.405,4875.56,5804.36,9194.14,11344.79,1038
75,77,2133.62,772.8,4.001,3.404,4868.359,5804.36,9172.42,11320.8,1037
76,78,2131.88,772.8,4.001,3.404,4862.36,5804.36,9169.49,11316,1036
77,79,2129.89,774,4.001,3.405,4861.159,5804.36,9174.31,11318.88,1035
78,80,2127.47,769.2,4,3.406,4850.344,5804.34,9160.03,11302.18,1034
79,81,2124.92,769,4.001,3.406,4844.36,5804.36,9170.91,11310.52,1033
80,82,2122.75,765.6,4,3.407,4832.313,5768.31,9144.8,11282.22,1032
81,83,2120.11,768,4,3.408,4826.36,5768.36,9114.59,11249.36,1031
82,84,2129.91,763.219,4.015,3.661,4802.25,5761,9132.34,54466.37,1030
83,85,2127.72,764,3.999,3.742,4808.313,5768.31,9169.44,11322.41,1029
84,86,2124.62,764,4,3.407,4839.543,5768.34,9171.72,11311.03,1028
85,87,2120.41,764.4,3.999,3.408,4832.219,5768.22,9127.75,11262.81,1027
86,88,2117.62,758.4,4,3.409,4817.944,5768.34,9135.59,11267.88,1026
87,89,2114.84,759,4,3.41,4808.312,5768.31,9094.5,11224.03,1025
88,90,2112.72,760.8,3.999,3.411,4802.375,5732.38,9088.16,11215.53,1024
89,91,2110.78,756.8,3.999,3.411,4796.375,5732.38,9108.78,11234.28,1023
90,92,2108.41,756,3.999,3.411,4784.25,5732.25,9085.91,11208.97,1022
91,93,2106.41,755.2,3.999,3.413,4778.344,5732.34,9088.69,11209.72,1021
92,94,2103.75,753,3.999,3.412,4772.343,5732.34,9078.66,11197.06,1020
93,95,2101.62,753.6,3.999,3.414,4760.343,5696.34,9078.16,11194.5,1019
94,96,2099.56,749.6,3.999,3.413,4754.313,5696.31,9062,11176.22,1018
95,97,2098.28,752,3.999,3.415,4748.344,5696.34,9078.44,11191.41,1017
96,98,2096,750,3.999,3.414,4745.913,5696.31,9059.12,11169.65,1016
97,99,2094.28,748,3.999,3.414,4738.713,5696.31,9081.31,11190.22,1015
98,100,2091.94,746.4,3.998,3.415,4731.513,5660.31,9059.28,11165.84,1014
99,101,2090.56,746.4,3.998,3.415,4724.343,5660.34,9086.09,11191.32,1013
100,102,2088.09,743,3.998,3.416,4718.343,5660.34,9047.16,11149.93,1012
101,103,2086.38,742.8,3.998,3.417,4712.344,5660.34,9062.72,11163.82,1011
102,104,2084.5,740.8,3.998,3.417,4706.375,5660.38,9047.25,11146.37,1010
103,105,2083.31,740.8,3.998,3.418,4702.775,5660.38,9066.88,11164.75,1009
104,106,5761.88,741.6,3.998,3.418,4695.575,10026.69,12702.06,14796.06,1008
105,107,2076.06,735,3.995,3.418,4688.312,5624.31,9027.75,11120.75,1007
106,109,201945.21,198976.5497,4.271,3.255,73109.982,85109.98,85109.98,216495.9,1005
107,110,2101.73,737.6,3.992,3.422,5074.72,6058.72,9577.95,11704.35,1004
108,111,2102.05,743.2,3.993,3.417,4753.153,5696.35,9160.54,11277.22,1003
109,112,2099.23,739.2,3.993,3.418,4753.154,5696.35,9139.68,11253.53,1002
110,113,2095.94,739.2,3.993,3.419,4742.321,5696.32,9122.08,11232.64,1001
111,114,2093.15,739.2,3.992,3.419,4731.551,5660.35,9119.14,11226.98,1000
112,115,2089.91,735.2,3.993,3.421,4724.222,5660.22,9109.85,11214.46,999
113,116,2087.05,735,3.993,3.421,4717.152,5660.35,9118.05,11219.75,998
114,117,2083.16,733.6,3.993,3.422,4702.712,5624.31,9084.41,11182.27,997
115,118,2080.2,729.6,3.993,3.423,4694.39,5624.39,9080.39,11178.72,996
116,119,2077.16,729.6,3.993,3.423,4682.351,5624.35,9087.97,11179.78,995
117,120,2074.27,732,3.993,3.424,4673.921,5624.32,9070.05,11159.04,994
118,121,2071.77,732,3.993,3.425,4666.752,5588.35,9079.74,11166.17,993
119,122,2069.31,728,3.993,3.425,4658.344,5588.34,9068.52,11152.58,992
120,123,2066.84,726,3.993,3.426,4652.343,5588.34,9078.84,11160.45,991
121,124,2064.12,724,3.993,3.426,4640.36,5588.36,9057.61,11136.37,990
122,125,2060.58,722.4,3.993,3.427,4630.713,5552.31,9045.11,11120.36,989
123,126,2058.31,718.4,3.993,3.428,4622.328,5552.33,9046.38,11119.36,988
124,127,2055.8,718.8,3.993,3.429,4616.36,5552.36,9031.72,11102.24,987
125,128,2054.2,716.8,3.993,3.43,4604.219,5552.22,9046.23,11115.17,986
126,129,2051.75,715.2,3.993,3.43,4598.344,5552.34,9010.27,11076.67,985
127,130,2050.05,715.2,3.993,3.43,4592.36,5516.36,9004.97,11069.7,984
128,131,2048.19,715.2,3.993,3.43,4586.219,5516.22,9003.55,11066.36,983
129,132,2046.05,713,3.993,3.432,4580.312,5516.31,9014.11,11074.79,982
130,133,2054.09,710.406,4.007,3.685,4543.375,5495,8999.78,54257.95,981
131,134,2052.47,709.6,3.992,3.765,4550.375,5480.38,9051.47,11129.16,980
132,135,2050.16,711.6,3.992,3.431,4587.575,5516.38,9031.53,11096.37,979
133,136,2046.31,709.6,3.992,3.431,4580.344,5516.34,8971.09,11032.09,978
134,137,2043.75,708,3.992,3.433,4568.343,5516.34,9010.88,11069.38,977
135,138,2041.06,708,3.992,3.432,4558.869,5480.47,8990.69,11046.44,976
136,139,2039.06,706.4,3.992,3.433,4550.313,5480.31,9013.72,11067.43,975
137,140,2036.84,704.4,3.992,3.434,4544.313,5480.31,8995,11046.53,974
138,141,2035.16,702.4,3.992,3.435,4537.175,5480.38,9008.78,11058.66,973
139,142,2033.06,703,3.992,3.434,4532.375,5480.38,8972.84,11020.5,972
140,143,2030.34,700.8,3.992,3.435,4522.712,5444.31,8967.38,11012.44,971
141,144,2028.34,699.2,3.992,3.435,4515.544,5444.34,8969.44,11012.4,970
142,145,2025.91,695.2,3.991,3.436,4508.375,5444.38,8991.5,11032.07,969
143,146,2023.66,697.6,3.991,3.437,4501.143,5444.34,8951.28,10989.59,968
144,147,2022.12,693.6,3.991,3.437,4496.219,5444.22,8934.91,10971.66,967
145,148,2020.91,693.6,3.991,3.437,4490.375,5444.38,8955.38,10990.84,966
146,149,2019.62,696,3.991,3.437,4486.712,5408.31,8966.44,11000.78,965
147,150,2017.72,696,3.99,3.439,4479.543,5408.34,8965.34,10997.82,964
148,151,2015.28,692.4,3.99,3.438,4472.344,5408.34,8947.66,10977.59,963
149,152,2013.97,690.4,3.99,3.438,4466.312,5408.31,8951.09,10979.72,962
150,153,2011.81,688.8,3.989,3.439,4460.375,5408.38,8900.38,10956.43,961
151,154,2010,687.2,3.989,3.44,4457.788,5408.19,8933.38,10958.07,960
152,155,2008,685.2,3.989,3.44,4450.712,5372.31,8934.75,10957.25,959
153,156,2005,684,3.988,3.44,4443.512,5372.31,8950.81,10970.44,958
154,158,2035.49,693.6,3.986,3.781,4364.352,5336.35,9009.15,11069.38,956
155,159,2032.38,693.6,3.986,3.436,4532.352,5480.35,9053.66,11100.67,955
156,160,2029.47,693.6,3.986,3.438,4522.751,5444.35,9046.11,11090.27,954
157,161,2025.6,692,3.986,3.439,4514.352,5444.35,9015.23,11055.52,953
158,162,2022.14,692,3.986,3.439,4501.156,5444.36,9002.02,11038.78,952
159,163,2018.79,687.996,3.986,3.458,4490.386,5408.39,8975.91,11011.69,951
160,164,2016,688,3.986,3.441,4479.521,5408.32,8993.18,11023.83,950
161,165,2012.26,686.4,3.985,3.441,4472.382,5408.38,8953.89,10980.81,949
162,166,2010.37,686.4,3.986,3.442,4460.383,5372.38,8983.3,11008.32,948
163,167,2006.69,682.4,3.985,3.442,4450.721,5372.32,8966.08,10987.39,947
164,168,2004.29,682.8,3.986,3.443,4443.52,5372.32,8947.13,10966.08,946
165,169,2002.27,680.808,3.986,3.444,4436.352,5372.35,8936.45,10953.4,945
166,170,2000.74,680.8,3.986,3.444,4429.019,5372.22,8941.02,10956.33,944
167,171,1998.44,676.8,3.986,3.444,4424.359,5336.36,8942.2,10955.3,943
168,172,1996.95,676.8,3.986,3.444,4418.218,5336.22,8936.89,10948.5,942
169,173,1994.75,674,3.986,3.445,4412.375,5336.38,8956.77,10968.51,941
170,174,1987.62,670,3.984,3.446,4400.375,5336.38,8901.5,10903.82,940
171,175,1988.52,669.6,3.986,3.448,4378.728,5300.33,8934.62,10937.79,939
172,176,1986.3,665.6,3.986,3.449,4378.759,5300.36,8918.2,10919.25,938
173,177,1984.92,665.6,3.986,3.448,4371.513,5300.31,8903.61,10903.21,937
174,178,1983.2,668,3.986,3.449,4364.344,5300.34,8883.39,10881.31,936
175,179,1981.98,666,3.987,3.448,4364.469,5300.47,8914.66,10911.26,935
176,180,1979.61,664,3.987,3.449,4357.144,5300.34,8891.09,10885.5,934
177,181,1987.47,664.812,4,3.696,4312.282,5271,8944.09,54135.74,933
178,182,1985.84,662.4,3.985,3.777,4316.343,5264.34,8932.09,10943.16,932
179,183,1984.44,664,3.986,3.45,4364.344,5300.34,8898.5,10897.56,931
180,184,1981.84,662.4,3.986,3.45,4364.312,5300.31,8884.38,10880.9,930
181,185,1979.41,662.4,3.986,3.45,4352.375,5264.38,8901.72,10895.72,929
182,186,1975.91,656.8,3.985,3.45,4342.743,5264.34,8888.09,10878.78,928
183,187,1973.97,656.8,3.986,3.452,4334.313,5264.31,8883.94,10872.66,927
184,188,1972.41,658,3.986,3.452,4328.375,5264.38,8910.28,10897.38,926
185,189,1970.22,655.2,3.986,3.452,4321.113,5264.31,8875.91,10860.78,925
186,190,1968.12,655.2,3.986,3.453,4316.344,5228.34,8873.44,10856.28,924
187,191,1966.81,653.6,3.985,3.453,4306.681,5228.28,8884.09,10865.59,923
188,192,1964.19,654,3.985,3.454,4304.312,5228.31,8846.59,10825.56,922
189,193,1962.94,652,3.985,3.453,4298.313,5228.31,8887.62,10865.25,921
190,194,1960.78,650,3.984,3.453,4292.375,5228.38,8866.5,10841.91,920
191,195,1958.28,650.4,3.984,3.454,4285.144,5228.34,8833.31,10806.31,919
192,196,1957.5,648,3.984,3.454,4274.375,5192.38,8868,10840.19,918
193,197,1955.66,648.8,3.983,3.454,4270.744,5192.34,8837.38,10807.66,917
194,198,1954.25,646,3.983,3.455,4268.312,5192.31,8845.59,10814.37,916
195,199,1952.88,647.2,3.983,3.456,4262.312,5192.31,8839.91,10807.47,915
196,200,1950.34,645.6,3.982,3.475,4256.344,5192.34,8814.75,10781.97,914
197,201,1948.94,642,3.982,3.456,4249.113,5192.31,8838.19,10801.84,913
198,202,1947,644,3.982,3.457,4241.944,5156.34,8805.84,10767.5,912
199,203,1944.75,642,3.982,3.458,4234.775,5156.38,8791.19,10750.69,911
200,204,1942.19,638.4,3.982,3.457,4232.375,5156.38,8783,10739.81,910
201,205,1949.06,638.375,3.995,3.704,4186.313,5138,8874.31,54027.56,909
202,206,199734.95,98627.0595,4.269,3.284,70740,82732.19,82732.19,214285.6,908
203,207,1976,649.2,3.977,3.459,4778.32,5768.32,9669.47,11670.14,907
204,208,1977.98,652.8,3.978,3.461,4328.385,5264.39,8968.42,10961.03,906
205,209,1976.64,652,3.978,3.46,4335.52,5264.32,8950.4,10941.69,905
206,210,1974.88,650.4,3.978,3.461,4334.383,5264.38,8961.02,10950.59,904
207,211,1971.04,648.8,3.978,3.46,4328.352,5264.35,8890.18,10875.88,903
208,212,1968.64,648.8,3.978,3.461,4316.34,5228.32,8908,10891.29,902
209,213,1965.31,648.8,3.978,3.461,4310.352,5228.35,8924.57,10904.57,901
210,214,1962.59,644.8,3.978,3.462,4298.359,5228.36,8905.09,10882.41,900
211,215,1961.92,648.8206667,3.978,3.462,4292.351,5228.35,8879.8,10856.41,899
212,216,1958.75,646.8,3.978,3.461,4292.321,5228.32,8906.53,10880.07,898
213,217,1955.24,647.2,3.978,3.462,4277.952,5192.35,8895.17,10864.99,897
214,218,1952.03,643.2,3.977,3.462,4268.351,5192.35,8892.99,10859.71,896
215,219,1949.56,644,3.978,3.463,4256.344,5192.34,8879.77,10844,895
216,220,1947.08,640,3.978,3.463,4249.1192,5156.31,8889.41,10851.05,894
217,221,1944,637.6,3.978,3.463,4241.819,5156.22,8852.09,10810.75,893
218,222,1941,634,3.978,3.464,4232.36,5156.36,8871.14,10826.75,892
219,223,1937.95,636,3.978,3.465,4220.391,5156.39,8860.06,10812.67,891
220,224,1935.08,632,3.978,3.465,4213.128,5120.33,8830.12,10779.75,890
221,225,1932.7,630,3.978,3.468,4202.219,5120.22,8820.39,10767.83,889
222,226,1930.53,630.4,3.978,3.468,4191.591,5120.39,8851.11,10796.42,888
223,227,1928.36,628,3.978,3.467,4184.36,5120.36,8820.81,10763.87,887
224,228,1927.14,628,3.978,3.467,4178.36,5084.36,8832.33,10774.08,886
225,229,1924.25,624.8,3.978,3.467,4172.328,5084.33,8825.98,10764.89,885
226,230,1931.22,628.813,3.991,3.706,4116.375,5068,8883.69,54019.03,884
227,231,1930.47,628.8,3.977,3.784,4124.281,5048.28,8896.44,10852.13,883
228,232,1928.28,628.8,3.978,3.469,4184.343,5120.34,8836.5,10779.4,882
229,233,1925.41,624.8,3.978,3.467,4172.375,5084.38,8827.53,10767.6,881
230,234,1916.69,620,3.974,3.468,4162.775,5084.38,8791.56,10722.9,880
231,235,1918.66,621.6,3.977,3.472,4130.344,5048.34,8806.91,10740.16,879
232,236,1916.09,620,3.976,3.471,4141.05,5048.25,8794.44,10725.28,878
233,237,1913.66,616,3.976,3.47,4130.344,5048.34,8798.59,10726.97,877
234,238,1911.88,618,3.976,3.47,4124.343,5048.34,8803.47,10730.03,876
235,239,1909.66,618.4,3.976,3.47,4112.344,5048.34,8775.31,10699.56,875
236,240,1909.94,616,3.977,3.47,4106.344,5012.34,8768.75,10693.35,874
237,241,1907.97,618,3.977,3.471,4112.25,5012.25,8786.97,10711.94,873
238,242,1905.5,614.4,3.976,3.47,4100.312,5012.31,8780.09,10700.28,872
239,243,1903.22,612.8,3.976,3.471,4094.375,5012.38,8768.62,10686.43,871
240,244,1901.53,614,3.976,3.471,4083.513,5012.31,8793.38,10709.57,870
241,245,1898.62,611.2,3.976,3.471,4076.344,5012.34,8765.12,10678.31,869
242,246,1897.06,612,3.976,3.472,4069.144,4976.34,8778.78,10690.44,868
243,247,1895.31,609.6,3.975,3.473,4064.219,4976.22,8756.22,10666.94,867
244,248,1894.12,609.6,3.976,3.472,4061.913,4976.31,8791.66,10700.43,866
245,249,1892.19,610,3.975,3.473,4054.775,4976.38,8745.16,10651.91,865
246,250,1890.47,608.0206667,3.975,3.473,4052.406,4976.41,8759.62,10664.75,864
247,251,1887.25,602.4,3.974,3.473,4040.281,4976.28,8773.06,10674.94,863
248,252,1884.94,604.8,3.974,3.474,4033.112,4940.31,8709.31,10609,862
249,253,1882.44,603.2,3.973,3.476,4028.375,4940.38,8720.38,10645.18,861
250,254,1886.38,602.438,3.985,3.708,3969.312,4921,8828.88,53919.57,860
251,255,1890.4,602,3.97,3.791,3962.352,4904.35,8753.86,10668.99,859
252,256,1887.2,604,3.97,3.475,4052.351,4976.35,8790.78,10692.67,858
253,257,1885.34,600,3.971,3.475,4040.32,4940.32,8751.97,10651.97,857
254,258,1883.49,602,3.971,3.475,4033.152,4940.35,8752.83,10650.94,856
255,259,1879.46,598.4,3.97,3.475,4025.951,4940.35,8752.99,10647.14,855
256,260,1877.44,600,3.97,3.476,4010.351,4940.35,8727.9,10620.03,854
257,261,1875.17,596.8,3.969,3.476,4004.351,4904.35,8745.7,10635.52,853
258,262,1876.06,598,3.971,3.477,3997.12,4904.32,8770.88,10661.56,852
259,263,1873.54,596.8,3.97,3.477,3997.12,4904.32,8756.93,10645.13,851
260,264,1873.34,596,3.97,3.479,3986.32,4904.32,8772.26,10660.41,850
261,265,1869.16,594,3.97,3.476,3992.32,4904.32,8749.69,10633.54,849
262,266,1867.72,594,3.97,3.478,3980.359,4904.36,8732.58,10614.98,848
263,267,1865.89,594,3.97,3.479,3975.513,4904.31,8724,10604.66,847
264,268,1865.05,590,3.97,3.479,3968.344,4868.34,8743,10622.69,846
265,269,1863.66,591.2,3.969,3.478,3968.312,4868.31,8702.69,10580.94,845
266,270,1861.56,590,3.97,3.478,3962.297,4868.3,8726.08,10602.33,844
267,271,1859.42,589.6,3.969,3.478,3953.913,4868.31,8704.25,10578.31,843
268,272,1858.62,586,3.97,3.479,3946.729,4868.33,8755.91,10629.25,842
269,273,1856,588,3.969,3.479,3939.56,4868.36,8713.31,10583.95,841
270,274,1853.34,586.4,3.968,3.48,3932.344,4832.34,8705.62,10573.64,840
271,275,1852.28,582.4,3.969,3.48,3925.128,4832.33,8695.3,10562.27,839
272,276,1851.11,584,3.969,3.481,3920.344,4832.34,8699.09,10564.84,838
273,277,1848.92,580.8,3.969,3.48,3917.9472,4832.33,8710.84,10574.33,837
274,278,1856.62,585.594,3.981,3.711,3850.359,4802.03,8768.73,53829.47,836
275,279,1858.78,584,3.969,3.794,3860.219,4796.22,8765.59,10649.69,835
276,280,1853.44,584,3.968,3.48,3939.544,4868.34,8723.47,10591.5,834
277,281,1852,580,3.969,3.482,3925.144,4832.34,8726.5,10593.18,833
278,282,1850.5,580,3.968,3.482,3920.375,4832.38,8715.06,10580.25,832
279,283,1848.62,582,3.968,3.483,3914.344,4832.34,8681.69,10545.04,831
280,284,1846.19,579.2,3.968,3.482,3908.219,4832.22,8735.31,10596.09,830
281,285,1841.12,576,3.966,3.484,3896.219,4796.22,8650.72,10506.5,829
282,286,1838.69,575,3.965,3.484,3884.344,4796.34,8686.38,10539.72,828
283,287,1837.03,574,3.966,3.486,3874.807,4796.41,8652.84,10504.65,827
284,288,1837.16,573,3.967,3.485,3872.333667,4796.31,8640.09,10491.91,826
285,289,1834.66,576,3.966,3.485,3872.313,4796.31,8676.28,10525.63,825
286,290,1835.16,574,3.966,3.486,3860.312,4760.31,8675,10524.9,824
287,291,1833.31,576,3.966,3.486,3866.312,4796.31,8652.16,10500.13,823
288,292,1826.34,569.6,3.964,3.486,3860.344,4760.34,8657.25,10498.25,822
289,293,1824,568,3.965,3.487,3836.406,4760.41,8610.41,10449.09,821
290,294,1824.09,566,3.965,3.488,3836.312,4760.31,8637.25,10477.78,820
291,295,1821.94,565,3.965,3.487,3830.313,4760.31,8620.97,10457.59,819
292,296,1820.81,562,3.965,3.488,3824.344,4724.34,8633.47,10468.91,818
293,297,1818.66,562,3.965,3.489,3824.312,4724.31,8599.56,10432.94,817
294,298,1816.19,560,3.964,3.49,3812.344,4724.34,8597.69,10428.59,816
295,299,1814.28,562,3.964,3.489,3806.219,4724.22,8604.75,10433.69,815
296,300,1812.5,560,3.964,3.49,3795.513,4724.31,8611,10438.22,814
297,301,1807.75,556.2,3.963,3.49,3788.313,4688.31,8624.62,10447.12,813
298,302,1816.62,561.625,3.975,3.715,3710.375,4662,8736.19,53756.88,812
299,303,197582.92,-184035.134,4.265,3.301,68369.982,80283.01,80283.01,212133.62,811
300,304,1863.94,578,3.963,3.514,4465.12,5480.32,9897.57,11786.24,810
301,305,1868.64,584,3.965,3.496,3980.32,4904.32,8811.52,10694.85,809
302,306,1870.05,588,3.966,3.494,3997.118,4904.32,8778.81,10663.62,808
303,307,1868.61,586,3.967,3.492,4004.351,4904.35,8777.12,10660.35,807
304,308,1865.79,585.6,3.967,3.492,3997.183,4904.38,8783.23,10663.71,806
305,309,1862.21,583,3.967,3.492,3986.258,4904.26,8747.94,10624.8,805
306,310,1859.07,582,3.968,3.492,3975.548,4868.35,8746.94,10620.64,804
307,311,1856.03,582,3.968,3.493,3968.351,4868.35,8741.85,10612.61,803
308,312,1852.32,578,3.968,3.492,3956.351,4868.35,8756.23,10623.26,802
309,313,1861.73,587.2,3.974,3.493,3939.427,4832.23,8734.75,10611.14,801
310,314,1845.79,574,3.969,3.488,3968.351,4868.35,8735.49,10595.93,800
311,315,1840.58,574,3.968,3.494,3920.352,4832.35,8690.46,10545.86,799
312,316,1838.16,570,3.968,3.494,3903.591,4796.39,8713.34,10566.18,798
313,317,1835.14,571,3.968,3.495,3896.359,4796.36,8698.41,10548.31,797
314,318,1832.51,568,3.968,3.494,3884.313,4796.31,8703.8,10551.05,796
315,319,1829.19,566,3.967,3.494,3874.76,4796.39,8698.81,10542.66,795
316,320,1826.27,566,3.967,3.495,3860.296,4760.3,8647.48,10488.43,794
317,321,1823.81,566,3.967,3.495,3854.313,4760.31,8673.89,10512.36,793
318,322,1820.58,562,3.967,3.495,3842.235,4760.24,8670.25,10505.44,792
319,323,1817.92,561,3.967,3.496,3831.544,4724.34,8627.83,10460.3,791
320,324,1815.33,560,3.967,3.496,3824.359,4724.36,8629.86,10459.86,790
321,325,1812.31,558,3.966,3.496,3812.453,4724.45,8574.94,10401.98,789
322,326,1809.28,556,3.966,3.497,3802.744,4724.34,8631.24,10455.21,788
323,327,1814.53,564,3.974,3.714,3710.234,4655,8765.7,53784.34,787
324,328,1817.72,563,3.962,3.798,3722.219,4652.22,8719.44,10562.47,786
325,329,1819.5,566.0258333,3.965,3.496,3818.343,4724.34,8681.5,10515.62,785
326,330,1816.84,562,3.965,3.494,3824.312,4724.31,8652.09,10483.63,784
327,331,1814.34,562,3.965,3.494,3817.019,4724.22,8656.75,10485.75,783
328,332,1811.09,560,3.964,3.494,3802.712,4724.31,8611.78,10437.53,782
329,333,1803.78,554,3.965,3.495,3800.312,4688.31,8604.88,10423.37,781
330,334,1801,553.2,3.965,3.498,3773.913,4688.31,8555.12,10370.72,780
331,335,1799.19,552,3.966,3.498,3764.375,4652.38,8604.59,10418.44,779
332,336,1797.25,551,3.966,3.498,3758.375,4652.38,8587.03,10398.97,778
333,337,1795.69,552.6,3.965,3.498,3752.343,4652.34,8615.56,10425.78,777
334,338,1794.28,552,3.964,3.499,3745.144,4652.34,8595.97,10404.91,776
335,339,1789.66,548,3.963,3.499,3740.375,4652.38,8561.34,10365.68,775
336,340,1786.16,544,3.963,3.498,3728.219,4616.22,8584.91,10385.75,774
337,341,1783.91,546,3.963,3.501,3716.344,4616.34,8560.69,10359.35,773
338,342,1781.88,544,3.963,3.5,3710.338667,4616.31,8541.81,10338.37,772
339,343,1778.91,542,3.962,3.499,3701.975,4616.38,8527.66,10321.06,771
340,344,1777.44,542,3.962,3.501,3692.344,4580.34,8552.62,10344.79,770
341,345,1775.81,541,3.962,3.5,3686.344,4580.34,8563.22,10353.68,769
342,346,1774.41,540,3.963,3.501,3680.312,4580.31,8558.66,10347.69,768
343,347,1772.44,542,3.962,3.5,3680.375,4580.38,8562.25,10349.41,767
344,348,1768.91,536,3.961,3.502,3673.144,4580.34,8552.81,10336.5,766
345,349,1764.69,534,3.96,3.502,3662.219,4580.22,8535.5,10314.9,765
346,350,1761.81,534,3.96,3.504,3650.312,4544.31,8545.69,10322.13,764
347,351,1764.25,537.625,3.968,3.719,3549.375,4487,8694,53662.12,763
348,352,1775.39,538,3.956,3.808,3518.352,4472.35,8696.67,10496.67,762
349,353,1772.61,538,3.957,3.502,3687.552,4580.35,8585.57,10372.84,761
350,354,1770.05,535,3.958,3.503,3680.352,4580.35,8570.98,10355.71,760
351,355,1766.11,534,3.957,3.503,3668.352,4580.35,8532.03,10312.83,759
352,356,1766.08,534,3.959,3.504,3658.72,4544.32,8500.16,10280.96,758
